DDR_A,DDR_C,DDR_D,DDR_E,DDR_F,DDR_G,DDR_H,DDR_I,DDR_K,DDR_L,DDR_M,DDR_N,DDR_P,DDR_Q,DDR_R,DDR_S,DDR_T,DDR_V,DDR_W,DDR_Y,Labels
0.06328250401284109,0.04612008254446592,0.019315154744030612,0.08757131548057762,0.021491624660914917,0.011411896649781808,0.017684966548602913,0.04582984202243976,0.04044633414628882,0.01710785342406891,0.01314092605170029,0.030390964767666524,0.018127841721651824,0.06656499170546369,0.017793466677596525,0.20305316515383712,0.2124771844433004,0.10202883970489604,0.04584070796460177,0.04981149439712196,nonDRNA
0.11067415730337078,0.03250125353699005,0.02542742287015063,0.10599732481642235,0.03456544654320556,0.010130915237300477,0.01922635445362718,0.04139502564836198,0.0338203871970302,0.027380559802540193,0.0266283171970424,0.03027906872654846,0.013729029203775483,0.0472306951356558,0.01679953274858595,0.1482376517741365,0.1592642860485796,0.13459926224010732,0.04007079646017699,0.01567132570944515,nonDRNA
0.10658105939004815,0.03242314369439398,0.024497505690899406,0.061747604618786346,0.024294228434688342,0.01686536938507577,0.013724911452184177,0.03454865013999305,0.04163339304599314,0.011321961407400745,0.0587395819871148,0.026571579897503226,0.012683571520154648,0.017803820838015735,0.014755307812115748,0.19379936343274787,0.1838816867131558,0.12944332662642521,0.06313274336283187,0.02969551508306273,nonDRNA
0.07508025682182987,0.005029265994250108,0.012776674577420448,0.036333360631124946,0.011215410823745697,0.0053259061216028745,0.0,0.012098669555087777,0.015863423477866748,0.02549190075046717,0.014304058866069244,0.020238263970220733,0.005493584243177403,0.0,0.0,0.11853118000707297,0.1217765713483409,0.10248993963782696,0.011035398230088497,0.017579912257308837,nonDRNA
0.11023274478330658,0.0652922693932881,0.026541386157795322,0.05181120847323452,0.038237307102427426,0.036298016870684666,0.050812508198871835,0.03057366495677587,0.03155418384304923,0.024642503822286176,0.014323306926827123,0.03189783145472313,0.016959098933830418,0.0315085353454273,0.020114353635543897,0.13680301780030651,0.13497449337763842,0.1574865861837693,0.06858849557522123,0.029768721142432845,nonDRNA
0.07227126805778492,0.020968713228531763,0.02893398556691045,0.08216635274206317,0.022910411598083637,0.01233675459904219,0.02820411911321002,0.0604320369499908,0.03460816264865215,0.014359804538777467,0.01643509416426295,0.04660843099371144,0.012466589736761647,0.017846631347995932,0.011209935240593492,0.2032299893905458,0.1667056676182899,0.0914235412474849,0.043986725663716815,0.03372707735265973,RNA
0.17965489566613163,0.02288366420830635,0.029708916549619803,0.07444107771681271,0.018808918374789554,0.04658307509952854,0.019451823429096158,0.05417833275428665,0.0230936913215203,0.013830180571794026,0.025135217626824097,0.04454208410106451,0.011297846948940241,0.03252528495745705,0.013648659726207067,0.09978781091594954,0.26100996864323495,0.11359825620389001,0.0501283185840708,0.04964939526565956,nonDRNA
0.11801765650080258,0.023443031468187877,0.03119097205405144,0.04102858078781427,0.020122795010266224,0.01171486735729814,0.02382182211727666,0.030205800004087388,0.05503636716810913,0.0187666756602812,0.03461901213452745,0.03871603022685057,0.015943229675217722,0.031032268421897578,0.010835929174522502,0.3144524342803254,0.1586090700613095,0.136485580147552,0.047451327433628315,0.036451388562076116,nonDRNA
0.10252808988764045,0.0,0.02232769893931322,0.041137771954248906,0.016191156561140223,0.012044414442666782,0.06267627574445755,0.022163863399480902,0.017471348714738957,0.024032936615003348,0.009566286196665686,0.03170387831678515,0.024854277006834926,0.048809332691175676,0.014012419050741865,0.20016503595426147,0.1639912013853138,0.07310529845741114,0.057261061946902655,0.012554839181974578,nonDRNA
0.08214285714285714,0.04453016929678465,0.031229718603186907,0.06944558185242815,0.03873687996762768,0.012692878062263139,0.022944542830906467,0.01677872923095788,0.05095720113094339,0.01227128738595597,0.04120459863668735,0.03874586917114872,0.01943959523034589,0.012548830737946165,0.014842405115173376,0.2170222798538253,0.22450507792390134,0.09180080482897383,0.06866814159292035,0.02596723505942763,nonDRNA
0.10413322632423756,0.012454740385560261,0.027364750326924012,0.06526901973630334,0.014697433694191468,0.019299765596347346,0.01935343696707333,0.013682532545829842,0.01933826862063756,0.015049314986359684,0.02541018992336522,0.007996837071904397,0.017757986409050113,0.0317653984053085,0.02812218214607755,0.1527761405163268,0.14059063041138203,0.1350603621730382,0.043734513274336285,0.02518811342755999,nonDRNA
0.12375601926163725,0.01973407378104551,0.038785295684603094,0.057243469003357625,0.010925658561929551,0.015063490966689169,0.0,0.03103349614763647,0.022597284872553042,0.02742053142268989,0.014221567177106906,0.021506419102892138,0.02574192975707903,0.013645850056188794,0.014196860398393312,0.1872568666745255,0.10974867786773998,0.06371562709590878,0.025690265486725664,0.038464555194754266,nonDRNA
0.03780096308186196,0.022538469097478565,0.030977866033806367,0.08948216089318375,0.026352468639313387,0.007669942648176595,0.0406131116358389,0.037501788232408906,0.10301512960524896,0.013680286996232674,0.04359960733956054,0.053135700058931916,0.01782209466323441,0.02586289934178841,0.013412984670874662,0.20311210656607334,0.12968596433752985,0.08832159624413145,0.07094690265486726,0.05800534404233402,nonDRNA
0.07885232744783306,0.03864169503397778,0.027577856347169083,0.16897333005759835,0.021261821142922802,0.01579699899541292,0.02901990686081595,0.041517647299258144,0.04862624910970583,0.02404292952004077,0.01674581285935442,0.025654032360335092,0.015316941345878826,0.01854765344892171,0.020232191163210102,0.1989862077095367,0.13740815275892732,0.1238262910798122,0.024309734513274336,0.015749760773055985,nonDRNA
0.06657303370786517,0.03756075559934186,0.10181624449072506,0.31572625774574836,0.09633763132521694,0.022302896293658347,0.024776990686081593,0.08405714168931762,0.17893294196361126,0.0402214427756293,0.019693515878275263,0.041886418058529086,0.015085165349981755,0.02652646224648151,0.029899991802606773,0.17871036190027115,0.16356999110778306,0.14445003353454058,0.13200884955752212,0.09686207455514247,nonDRNA
0.1530497592295345,0.03771949495687581,0.02430377294522207,0.1030491633226872,0.010620919114157397,0.0054215810818711895,0.021800800209891117,0.024217776051991578,0.022564910538924742,0.029449091145286845,0.01721051604050892,0.03589624999067533,0.01500626288329339,0.034665810456467064,0.029510615624231497,0.16179417658847106,0.09832919923246128,0.07008718980549966,0.04333185840707965,0.03636772449422456,nonDRNA
0.08691813804173355,0.06169417728918531,0.0201094590013077,0.07949116916441461,0.018204435207897246,0.012517473968437895,0.020066738816738816,0.018904171179824653,0.07439621867783222,0.03226709036584025,0.03143208321761583,0.04401244283977233,0.014227101024745788,0.032300529780061,0.016492130502500205,0.14723564776612047,0.1269246969626059,0.07884808853118712,0.02780088495575221,0.05088866927071077,nonDRNA
0.16400481540930978,0.21321467356384977,0.024807478083983148,0.12229410640679168,0.0291350894984788,0.012666301684410828,0.09745998950544404,0.027457031329831804,0.025985798458981718,0.034885231485645186,0.03568040519917618,0.01616524807352316,0.025125504236076183,0.022459463798362497,0.05270411509140094,0.1395143227631734,0.12144896335470586,0.0971663313212609,0.037455752212389386,0.029115095612342542,nonDRNA
0.10152487961476726,0.013036784696518065,0.016418850196154407,0.08721644418966505,0.014057980426735141,0.014021696954878626,0.014749770431588611,0.018761112587112463,0.018949776617097965,0.014349811633740044,0.014194069947452793,0.03431478594287334,0.019429732422009842,0.01784128003424841,0.014960242642839577,0.2535070140280561,0.2241774699302663,0.1773558014755198,0.06438938053097346,0.017187736939254655,nonDRNA
0.0796147672552167,0.06719966135603726,0.035520898919939946,0.0684082657712991,0.04043043198065654,0.012517473968437895,0.07557310114128295,0.029439414685986386,0.047849265102626645,0.020275604320932138,0.013327907213348254,0.04513886298702752,0.026422463532266176,0.015058596885535399,0.016543364210181162,0.1810090769774844,0.1485936256844667,0.12453890006706908,0.0,0.02947589690495239,nonDRNA
0.10016051364365972,0.024108224966425368,0.05736426599505982,0.10485081756885868,0.023419975920587897,0.01283639050266561,0.027773678341860158,0.023594449326602766,0.07753652903977726,0.021015079293701472,0.012038287142570386,0.023132641567141357,0.0327642492923435,0.03256274415368973,0.015713378145749652,0.13532948249440058,0.18023119764122245,0.17987089201877932,0.058818584070796466,0.03059490381246699,nonDRNA
0.17423756019261638,0.011439312431811366,0.014597762386787429,0.06559659323560725,0.01910866209390971,0.008430027054752653,0.01692657090384363,0.022317140463101102,0.013618803012971315,0.008324089896173717,0.01952578277738518,0.018619501242046057,0.017565661646497224,0.011917375715738213,0.024571686203787198,0.09507249793705057,0.13839097673983247,0.036343058350100606,0.0,0.026380326394444705,nonDRNA
0.1141653290529695,0.018433922852672237,0.03554027219450768,0.1023121229492534,0.035604558102822086,0.012044414442666782,0.022977338318247408,0.051868958329075635,0.03510456909761941,0.023043639016298426,0.02093089121271032,0.06905477684199533,0.008299553214782377,0.012147482206881789,0.014447905566030003,0.31993398561829545,0.1687649178639959,0.09469315895372234,0.0374646017699115,0.018034835626251692,nonDRNA
0.08370786516853933,0.060318436190557774,0.0470383106504577,0.07755302596019982,0.019693162346194004,0.01199126168696216,0.027302243211334117,0.027681837689808097,0.03466211987136598,0.01663818688731001,0.011199621638119958,0.020499354732829555,0.02461263820260181,0.01813025097661476,0.028988031805885727,0.11758811741129317,0.1697945429868489,0.08991448692152917,0.054628318584070794,0.015812508823944655,nonDRNA
0.05870786516853933,0.05086210589174984,0.01578921877270306,0.051729315098408536,0.03352633498358903,0.012650355857699443,0.018927095631641085,0.016308679569189268,0.051388858912654045,0.011511826603111789,0.013011689072325963,0.032464771396388,0.022674596364568846,0.05641890084015626,0.022778506434953685,0.16208888364965224,0.13020077689895634,0.11657444668008048,0.0,0.03196490292353627,nonDRNA
0.1371187800963082,0.023936887247182376,0.022686104518816298,0.08789888897988155,0.012399398514270299,0.011778650664143683,0.018328577987668897,0.04291757781365597,0.025392269009129564,0.033236402154470324,0.021945538986947066,0.037224083011943035,0.020455464488958585,0.02444480119869428,0.023623862611689483,0.1444064599787811,0.159123882622736,0.14252179745137492,0.04413716814159292,0.01764788931243823,nonDRNA
0.0859550561797753,0.033892112669668434,0.022870150627209766,0.08257581961619305,0.02910011939791478,0.017535094106953978,0.014097960120687394,0.018004945739919478,0.02628795890617918,0.02074527085769104,0.019402045243941672,0.02320723892788673,0.01771853517570593,0.04779793439289345,0.025406795638986804,0.22450783920782744,0.13778256189451024,0.08890845070422536,0.13754867256637168,0.03085112502026239,nonDRNA
0.04835473515248797,0.0,0.02451687896546714,0.07362214396855295,0.03905660660135584,0.010263797126562026,0.01702085792994884,0.023124399664834153,0.010586407096453932,0.016748108842721668,0.03217450841827686,0.03535168925723408,0.03681786351845825,0.027125809386204312,0.018341667349782768,0.19497819167747257,0.13450648195815978,0.05751173708920188,0.0,0.0211826961791666,RNA
0.09859550561797753,0.016380389894098173,0.03845595001695162,0.09532388829743675,0.019758106818670036,0.013192513965886563,0.021349862258953165,0.04653491651509268,0.02723760602594263,0.025262063934606428,0.021106873482496638,0.027049003006273636,0.01908453413024825,0.022389896719644673,0.016563857693253546,0.2779677001060945,0.10974867786773998,0.09129778672032193,0.05916814159292035,0.024963266245208924,nonDRNA
0.09771268057784913,0.024345074166555382,0.019605753862546618,0.08563317227636284,0.017450080181444866,0.033656324912165074,0.03102863046044864,0.023553575442970716,0.017126022489370427,0.024372695386275744,0.016624825048876326,0.02526612608445913,0.024045526723279188,0.021426660245090167,0.022660668907287483,0.15035954261464105,0.19539476763233024,0.1688044936284373,0.038535398230088495,0.020502925627872683,nonDRNA
0.06745585874799358,0.0,0.03585993122487529,0.074577566674856,0.01484230982509954,0.010184067993005098,0.02156303292666929,0.06699229527293536,0.03513694343124771,0.02107503672392601,0.011042887429091519,0.07804375881181325,0.014690653016539929,0.04490822496922994,0.009847118616280022,0.34421784745962514,0.15626901296391632,0.037894030851777324,0.020610619469026547,0.0303177665877087,nonDRNA
0.1969502407704655,0.03302030603940264,0.019625127137114354,0.06289411186635001,0.018084537720249188,0.009333623901731185,0.02682670864489046,0.03018536306227136,0.03865495435218959,0.04188026501184159,0.021780555609022388,0.02977180667347989,0.008871596098273022,0.03885588912077915,0.012454914337240757,0.19698219969350467,0.17082416810970188,0.187541918175721,0.07926106194690265,0.03417677171736186,nonDRNA
0.039967897271268066,0.0,0.032111202596018795,0.13378647667403706,0.04025558147783645,0.010428570669246347,0.032434736980191524,0.03706239398336433,0.04640321153389593,0.01611855582536399,0.014961242654802528,0.0888827553281165,0.013132329299444724,0.0309948092256649,0.01543671612427248,0.21855475657196746,0.1070342116347639,0.09469315895372234,0.02329646017699115,0.03143154449098258,nonDRNA
0.11865971107544142,0.01998856068756819,0.04769700198576065,0.07771681270985177,0.017115366361760694,0.015632225452728597,0.02203036862127771,0.03593836218348286,0.02758293225131116,0.03620429495058508,0.025146216518685743,0.031726257525008766,0.018793581284334903,0.016449938459891903,0.009872735470120502,0.21991040905340092,0.09332147704403988,0.1375335345405768,0.06151769911504425,0.07744678180934005,nonDRNA
0.07419743178170145,0.01955265737243529,0.02912771831258779,0.08391341140501733,0.02021771385465427,0.015653486555010445,0.023194608421881147,0.019384439312501275,0.02414046144216865,0.015169229846808765,0.014843004567289845,0.026235891774149034,0.03083607026264659,0.01852624819393161,0.027681572260021315,0.1653896027348815,0.13483408995179483,0.12147887323943662,0.0,0.025527998703206947,nonDRNA
0.14085072231139648,0.02891575979459631,0.020651910689204245,0.053012311304015514,0.01962322214506597,0.006160404386165401,0.03075806768988587,0.02380903721567105,0.037618975676084,0.03225709746080283,0.015626675612432046,0.022259852446420446,0.024030732510775116,0.020345694868090118,0.007572341995245512,0.27891076270187437,0.13169841344128796,0.07687793427230047,0.0632787610619469,0.020743459822945915,RNA
0.09562600321027287,0.014326856935524105,0.04694144427761903,0.1598558676603063,0.015251959574563748,0.01580231427098338,0.02329709431982159,0.06392675400053137,0.03983122180735113,0.021015079293701472,0.02351563080019688,0.04285618374821899,0.03537296209722757,0.019109541392411836,0.01664583162554308,0.15460332429565013,0.19062105115364814,0.10802313883299798,0.02779203539823009,0.026934600843961282,nonDRNA
0.06821829855537721,0.07240026506953036,0.027635976170872285,0.12663445527256845,0.025603109341513004,0.015329254745212266,0.044019742883379245,0.024003188162923298,0.056018388621500874,0.015718839623867054,0.031027873941700375,0.0588125592116551,0.015652276829304375,0.009782201530475732,0.01590806623493729,0.128728044323942,0.2097159170683765,0.10718477531857813,0.025734513274336283,0.03443299292515726,nonDRNA
0.08029695024077048,0.014120243803495794,0.03146219789799971,0.14579750498184696,0.024004476172872193,0.017800857885477073,0.03011035681490227,0.07758884960454518,0.12151166555155073,0.027700332763737744,0.020031731803020845,0.02901091359387705,0.009650757956820626,0.042093433938031784,0.010692474793015822,0.17316986915006483,0.15215051247250433,0.13619215291750503,0.02911504424778761,0.052352790458113065,DNA
0.11745585874799358,0.02112241324138209,0.04018017145347993,0.09638850217017444,0.035030049307841794,0.020304352679164653,0.02860586383313656,0.048139216447650776,0.062406923790818636,0.014050024482617341,0.02748073131631988,0.04506426562628214,0.018073596275803572,0.020859420987852515,0.020278301500122962,0.1310857008133915,0.18158843075771047,0.10928068410462777,0.0982079646017699,0.05168347791530059,nonDRNA
0.10678170144462279,0.01645849973669424,0.025979561195331045,0.06172030682717768,0.02594281888984918,0.009780107049649989,0.044458382526564345,0.013611003249473749,0.014309455463708372,0.02020565398567017,0.019058329873265268,0.039223292279919136,0.02075628014320798,0.010542088082624284,0.009145216821050907,0.38252976541317935,0.17213460008424208,0.12370053655264923,0.05242477876106195,0.02883795838758425,RNA
0.12182985553772072,0.010985771410285807,0.05090327892672059,0.07149291622307756,0.024993630445968695,0.009721639018374908,0.019324740915650007,0.032975005620159,0.07901495694213627,0.031267799862097906,0.04047867177381879,0.013449904142391443,0.018556873884269808,0.028784716647937067,0.010292851873104353,0.13143934928680892,0.1058641830860673,0.13652749832327296,0.04386283185840708,0.02753593633164436,nonDRNA
0.1140048154093098,0.033299989669343395,0.016796629050225217,0.07015532443425326,0.007968187199944047,0.013825031758771535,0.015335989767807947,0.03485520426723345,0.03471607709407982,0.02122493029948736,0.020785155895543524,0.02315502077536497,0.01822646980501228,0.0162358859099909,0.01332076399704894,0.21230696687492634,0.39570365516918615,0.15031857813547955,0.022694690265486726,0.021104261115555762,nonDRNA
0.07291332263242377,0.010262625448186718,0.03372887102242457,0.1001282996205607,0.0,0.010981359328574391,0.015204807818444183,0.05337107355255359,0.06214792912179225,0.015089286606509378,0.031038872833562017,0.04907014389830888,0.013043564024420314,0.02490501418098143,0.01307996557094844,0.1507721325002947,0.2841297327654795,0.08266264252179745,0.03107079646017699,0.05174622596618925,nonDRNA
0.04073033707865169,0.020663832875172913,0.022056473095364945,0.05585128163131603,0.01462749349306343,0.036670086160616996,0.01980437491801128,0.05579285115775275,0.015561263030669285,0.014399776158927161,0.011433348090179913,0.050383057447427514,0.022220907181110753,0.025204687750842832,0.02094433969997541,0.18896616762937643,0.21149436046239528,0.0619131455399061,0.036637168141592916,0.044336726957085563,nonDRNA
0.03796147672552167,0.01799801953753934,0.031045672494793432,0.05344907596975405,0.01604628043023215,0.012017838064814471,0.03204119113210022,0.05730518485213872,0.04893920100144606,0.013030748168800151,0.022349748262862516,0.07745443966192476,0.013443007762030161,0.030368705517204473,0.014335191409131897,0.20393728633738065,0.22141620255534236,0.1799966465459423,0.03038495575221239,0.016183768125035948,nonDRNA
0.06191813804173355,0.07900432627741089,0.04889814500896014,0.04479567602980919,0.017505033196616893,0.011512886885620586,0.027335038698675065,0.10465757903987248,0.06035654932769301,0.011581776938373754,0.049739738721323826,0.10017679574496655,0.009774043061021196,0.04357039653234869,0.009447495696368555,0.2910526936225392,0.23555014742359714,0.09167505030181086,0.08669469026548673,0.04494329144900937,RNA
0.13788121990369182,0.01572275541288611,0.042446844577904784,0.06660661152512762,0.02286045431156361,0.014994392384273164,0.03506657483930211,0.025433774090045165,0.02576996956812639,0.01285087587812653,0.02841288740159429,0.03506075955032711,0.017324022842264107,0.05405897147749772,0.019730100827936716,0.1360367794412354,0.26957457761969394,0.10810697518443997,0.08328761061946902,0.02542864762263322,nonDRNA
0.08073836276083468,0.0,0.015953891606528794,0.125952010482352,0.014652472136323442,0.00994488059233431,0.0966401023219205,0.04743414195499786,0.039885179030064964,0.0203455546561941,0.06085136922455063,0.014859794260479066,0.07983450207612115,0.03043292128217477,0.06674215099598328,0.15554638689142994,0.137174147049188,0.09180080482897383,0.048849557522123895,0.01504907420479918,nonDRNA
0.07158908507223115,0.033569594609916924,0.035743691577468886,0.06371304561460978,0.013808193994135014,0.014027012230449089,0.022403417289780923,0.03151376428031309,0.03934560680292664,0.018856611805618012,0.013448895023826348,0.08136334136498251,0.010563067727904845,0.023208647723016,0.015569923764242972,0.29193681480608275,0.17077736696775403,0.07448859825620388,0.026685840707964602,0.015645180688241538,nonDRNA
0.05108346709470305,0.059335763977252404,0.02858526662469124,0.1046324352359894,0.027311648540497873,0.009928934765622925,0.05859733700642791,0.05944084527191351,0.045744933416787176,0.02629133315346104,0.028597118840276842,0.07680544262343998,0.011041413932203056,0.03711136083908599,0.012352446921878842,0.1996935046563716,0.18921701689521225,0.0943578135479544,0.06293805309734514,0.0704451451310127,nonDRNA
