SEP_PC,SEP_NC,SEP_NE,SEP_PO,SEP_NP,SEP_AL,SEP_CY,SEP_AR,SEP_AC,SEP_BS,SEP_NE_pH,SEP_HB,SEP_HL,SEP_NT,SEP_HX,SEP_SC,SEP_SS_HE,SEP_SS_ST,SEP_SS_CO,SEP_SA_BU,SEP_SA_EX,SEP_SA_IN,SEP_TN,SEP_SM,SEP_LR,Labels
0.7886010362694301,0.4683281412253375,0.8727959697732998,0.3594594594594595,0.993993993993994,1.0,0.14373464373464376,0.28133704735376047,0.4683281412253375,0.7886010362694301,0.8727959697732998,0.9970501474926253,0.7934336525307797,0.6825396825396824,0.3983983983983984,0.07276736493936053,0.9809160305343512,0.634584013050571,0.5879120879120879,1.0,0.684873949579832,0.3651877133105802,0.8058252427184466,0.9795918367346939,0.9795918367346939,RNA
0.6963730569948188,0.6012461059190031,0.8715365239294711,0.572972972972973,0.978978978978979,0.904040404040404,0.19901719901719903,0.6740947075208914,0.6012461059190031,0.6963730569948188,0.8715365239294711,0.9882005899705014,0.746922024623803,0.7301587301587301,0.46946946946946944,0.17861080485115766,0.9885496183206107,0.8075040783034257,0.6043956043956044,0.9184952978056425,0.9103641456582635,0.6313993174061433,0.3786407766990291,0.9566326530612245,0.9566326530612245,nonDRNA
0.5948186528497409,0.5524402907580478,0.7758186397984886,0.5567567567567568,0.996996996996997,0.9797979797979798,0.22113022113022113,0.49164345403899723,0.5524402907580478,0.5948186528497409,0.7758186397984886,0.9970501474926253,0.6662106703146374,0.8571428571428572,0.5495495495495496,0.23153252480705622,0.8587786259541984,0.8466557911908646,0.7673992673992673,0.9937304075235109,0.8319327731092439,0.5921501706484641,0.6957928802588997,0.9362244897959183,0.9362244897959183,nonDRNA
0.6113989637305699,0.5389408099688474,0.7795969773299748,0.4851351351351351,0.9669669669669669,0.9974747474747475,0.3378378378378379,0.5153203342618384,0.5389408099688474,0.6113989637305699,0.7795969773299748,0.9882005899705014,0.6634746922024624,0.8072562358276645,0.4754754754754755,0.2392502756339581,0.9961832061068703,0.6884176182707994,0.7234432234432233,1.0,0.757703081232493,0.6296928327645052,0.7427184466019418,0.9897959183673469,0.9897959183673469,nonDRNA
0.6103626943005181,0.564901349948079,0.7947103274559194,0.6486486486486487,0.996996996996997,0.9242424242424242,0.43243243243243246,0.6573816155988857,0.564901349948079,0.6103626943005181,0.7947103274559194,0.9882005899705014,0.7523939808481531,0.8707482993197277,0.5405405405405406,0.27122381477398017,0.8587786259541984,0.7601957585644371,0.8534798534798534,0.915360501567398,0.8627450980392158,0.7849829351535835,0.6634304207119742,0.9948979591836735,0.9948979591836735,nonDRNA
0.6580310880829016,0.6137071651090342,0.8551637279596978,0.6310810810810811,0.990990990990991,0.9545454545454545,0.3697788697788698,0.5459610027855154,0.6137071651090342,0.6580310880829016,0.8551637279596978,0.9882005899705014,0.7277701778385773,0.8503401360544218,0.42342342342342343,0.12238147739801543,0.9961832061068703,0.6443719412724307,0.652014652014652,0.9341692789968651,0.8921568627450981,0.6160409556313993,0.4757281553398059,0.961734693877551,0.961734693877551,nonDRNA
0.461139896373057,0.8265835929387332,0.8967254408060454,0.5297297297297298,0.996996996996997,0.9090909090909091,0.5466830466830467,0.7005571030640669,0.8265835929387332,0.461139896373057,0.8967254408060454,0.9970501474926253,0.6292749658002735,0.9183673469387754,0.3103103103103103,0.4906284454244763,0.6145038167938932,0.836867862969005,0.9102564102564101,0.9717868338557993,0.9873949579831934,0.5375426621160408,0.7184466019417475,0.9770408163265306,0.9770408163265306,nonDRNA
0.5989637305699481,0.6105919003115264,0.8161209068010076,0.6648648648648648,0.978978978978979,0.9065656565656565,0.488943488943489,0.4387186629526463,0.6105919003115264,0.5989637305699481,0.8161209068010076,0.9970501474926253,0.789329685362517,0.8888888888888887,0.5885885885885885,0.269018743109151,0.9465648854961831,0.7014681892332789,0.8168498168498168,0.7899686520376177,0.9607843137254901,0.7798634812286689,0.5258899676375404,0.9974489795918368,0.9974489795918368,nonDRNA
0.6145077720207254,0.5067497403946002,0.7607052896725441,0.654054054054054,1.0,0.9722222222222222,0.35626535626535627,0.4693593314763232,0.5067497403946002,0.6145077720207254,0.7607052896725441,1.0,0.6880984952120384,0.8390022675736962,0.5025025025025025,0.2866593164277839,1.0,0.6737357259380099,0.6849816849816849,0.9717868338557993,0.8305322128851541,0.6382252559726963,0.6569579288025891,1.0,1.0,RNA
0.633160621761658,0.6261682242990654,0.8476070528967254,0.668918918918919,0.9729729729729729,0.8636363636363635,0.42997542997543,0.5362116991643454,0.6261682242990654,0.633160621761658,0.8476070528967254,0.9882005899705014,0.7564979480164158,0.8594104308390021,0.6196196196196196,0.27122381477398017,0.9694656488549618,0.6541598694942904,0.8186813186813187,0.830721003134796,0.8963585434173672,0.7866894197952218,0.5614886731391585,0.9923469387755102,0.9923469387755102,nonDRNA
0.616580310880829,0.64797507788162,0.8501259445843828,0.5013513513513513,1.0,0.9368686868686869,0.4078624078624079,0.637883008356546,0.64797507788162,0.616580310880829,0.8501259445843828,0.9970501474926253,0.746922024623803,0.8321995464852608,0.4124124124124124,0.23373759647188533,0.9847328244274809,0.7569331158238173,0.6831501831501829,0.9529780564263323,0.8963585434173672,0.561433447098976,0.47411003236245963,0.9744897959183674,0.9744897959183674,nonDRNA
0.6735751295336788,0.7362409138110072,0.9282115869017632,0.4527027027027027,0.990990990990991,0.8863636363636362,0.22113022113022113,0.7061281337047354,0.7362409138110072,0.6735751295336788,0.9282115869017632,0.9705014749262536,0.6744186046511628,0.8231292517006803,0.36536536536536535,0.28004410143329656,1.0,0.7895595432300163,0.5641025641025641,0.9059561128526645,0.9201680672268908,0.5563139931740614,0.3883495145631068,0.9183673469387754,0.9183673469387754,nonDRNA
0.5440414507772021,0.5379023883696781,0.7304785894206549,0.6135135135135135,0.9879879879879879,1.0,0.28132678132678135,0.4233983286908078,0.5379023883696781,0.5440414507772021,0.7304785894206549,1.0,0.5854993160054719,0.8571428571428572,0.4244244244244244,0.2127894156560088,0.9847328244274809,0.763458401305057,0.6739926739926738,1.0,0.8137254901960784,0.5341296928327645,0.6666666666666667,0.9923469387755102,0.9923469387755102,nonDRNA
0.5378238341968913,0.5389408099688474,0.7254408060453401,0.5878378378378377,0.9879879879879879,0.9090909090909091,0.300982800982801,0.647632311977716,0.5389408099688474,0.5378238341968913,0.7254408060453401,1.0,0.789329685362517,0.6326530612244897,0.48448448448448445,0.298787210584344,0.7442748091603055,0.8923327895595433,0.7875457875457875,0.9623824451410657,0.9201680672268908,0.6109215017064846,0.46278317152103565,0.9948979591836735,0.9948979591836735,nonDRNA
0.5139896373056995,0.54932502596054,0.7178841309823678,0.7000000000000001,0.996996996996997,0.8787878787878787,0.22972972972972974,0.7367688022284123,0.54932502596054,0.5139896373056995,0.7178841309823678,1.0,0.60328317373461,0.8594104308390021,0.47847847847847846,0.34840132304299887,0.8778625954198472,0.9086460032626427,0.6410256410256411,0.9843260188087775,0.8991596638655465,0.5051194539249145,0.4919093851132687,0.9770408163265306,0.9770408163265306,nonDRNA
0.49948186528497407,0.485981308411215,0.6586901763224181,0.49189189189189186,0.8768768768768768,0.9671717171717171,0.34398034398034405,0.3760445682451254,0.485981308411215,0.49948186528497407,0.6586901763224181,0.9469026548672566,0.5499316005471957,0.834467120181406,0.46046046046046046,0.18853362734288864,0.9961832061068703,0.6508972267536706,0.7362637362637362,0.9529780564263323,0.6750700280112045,0.46416382252559735,0.8754045307443367,0.9183673469387754,0.9183673469387754,nonDRNA
0.4797927461139897,0.46105919003115264,0.6246851385390428,0.7486486486486488,1.0,0.9545454545454545,0.36240786240786244,0.7855153203342617,0.46105919003115264,0.4797927461139897,0.6246851385390428,1.0,0.6265389876880985,0.8548752834467122,0.5305305305305306,0.21499448732083792,0.8511450381679388,0.8172920065252854,0.8058608058608058,0.9686520376175548,0.8207282913165268,0.7491467576791808,0.7055016181229773,0.9872448979591837,0.9872448979591837,nonDRNA
0.6797927461139897,0.3094496365524403,0.7027707808564232,0.8283783783783784,0.978978978978979,0.9494949494949495,0.5098280098280098,0.3022284122562674,0.3094496365524403,0.6797927461139897,0.7027707808564232,0.9823008849557522,0.8166894664842681,0.9138321995464852,0.7377377377377378,0.27673649393605293,0.9618320610687022,0.5252854812398041,0.9047619047619045,0.8275862068965515,0.6960784313725491,0.9829351535836177,0.9174757281553397,0.8801020408163265,0.8801020408163265,nonDRNA
0.583419689119171,0.48390446521287644,0.7229219143576827,0.5094594594594595,0.9429429429429429,0.9974747474747475,0.3366093366093367,0.6490250696378831,0.48390446521287644,0.583419689119171,0.7229219143576827,0.9970501474926253,0.6402188782489739,0.9002267573696144,0.5235235235235235,0.20507166482910694,0.5763358778625954,0.9053833605220227,0.8534798534798534,0.9937304075235109,0.7661064425770308,0.6109215017064846,0.6828478964401296,0.9668367346938775,0.9668367346938775,nonDRNA
0.49637305699481865,0.6053997923156802,0.7468513853904283,0.6351351351351351,0.990990990990991,0.98989898989899,0.40540540540540543,0.6114206128133705,0.6053997923156802,0.49637305699481865,0.7468513853904283,0.9970501474926253,0.5854993160054719,0.9024943310657595,0.5675675675675675,0.12458654906284454,0.8282442748091602,0.8417618270799347,0.7967032967032966,0.9874608150470219,0.7829131652661064,0.7218430034129691,0.6504854368932039,0.9872448979591837,0.9872448979591837,nonDRNA
0.46217616580310883,0.5586708203530634,0.6876574307304786,0.722972972972973,0.984984984984985,0.9065656565656565,0.2678132678132678,0.6281337047353761,0.5586708203530634,0.46217616580310883,0.6876574307304786,0.9911504424778761,0.6634746922024624,0.9206349206349206,0.6276276276276276,0.14884233737596472,0.6412213740458016,0.8613376835236543,0.8772893772893773,0.915360501567398,0.9061624649859945,0.713310580204778,0.6084142394822006,0.9515306122448979,0.9515306122448979,nonDRNA
0.7212435233160621,0.6178608515057114,0.8954659949622167,0.5635135135135135,0.978978978978979,0.8838383838383838,0.31572481572481575,0.6573816155988857,0.6178608515057114,0.7212435233160621,0.8954659949622167,0.9705014749262536,0.7811217510259918,0.7755102040816326,0.3563563563563563,0.28335170893054024,0.9923664122137404,0.729200652528548,0.694139194139194,0.915360501567398,0.9145658263305323,0.6228668941979523,0.4223300970873787,0.923469387755102,0.923469387755102,nonDRNA
0.5067357512953368,0.5565939771547249,0.7178841309823678,0.6851351351351351,0.996996996996997,0.9924242424242424,0.26044226044226043,0.45125348189415043,0.5565939771547249,0.5067357512953368,0.7178841309823678,1.0,0.53077975376197,0.91156462585034,0.5305305305305306,0.20066152149944871,1.0,0.7569331158238173,0.6135531135531136,0.9874608150470219,0.8165266106442577,0.5938566552901023,0.6812297734627832,0.9974489795918368,0.9974489795918368,nonDRNA
0.4756476683937824,0.5254413291796469,0.6712846347607053,0.5675675675675677,0.96996996996997,0.9873737373737373,0.214987714987715,0.605849582172702,0.5254413291796469,0.4756476683937824,0.6712846347607053,0.9528023598820059,0.5485636114911081,0.9795918367346939,0.4944944944944945,0.308710033076075,0.8091603053435112,0.6737357259380099,0.934065934065934,1.0,0.7521008403361343,0.5682593856655289,0.8592233009708738,0.9821428571428571,0.9821428571428571,nonDRNA
0.6683937823834197,0.6355140186915887,0.8727959697732998,0.604054054054054,0.978978978978979,0.9595959595959596,0.12776412776412777,0.42618384401114207,0.6355140186915887,0.6683937823834197,0.8727959697732998,0.9528023598820059,0.6703146374829001,0.8616780045351472,0.4104104104104104,0.19955898566703417,0.9732824427480916,0.7830342577487764,0.6831501831501829,0.9655172413793103,0.931372549019608,0.44709897610921506,0.372168284789644,0.9821428571428571,0.9821428571428571,nonDRNA
0.6642487046632125,0.47663551401869164,0.7808564231738034,0.7000000000000001,1.0,0.9671717171717171,0.6511056511056512,0.5668523676880223,0.47663551401869164,0.6642487046632125,0.7808564231738034,1.0,0.8481532147742818,0.7868480725623583,0.4954954954954955,0.2613009922822492,0.9656488549618321,0.6786296900489397,0.804029304029304,0.8589341692789967,0.9005602240896359,0.8327645051194539,0.5922330097087378,1.0,1.0,nonDRNA
0.5367875647668394,0.529595015576324,0.7191435768261966,0.6675675675675675,1.0,0.952020202020202,0.28992628992628994,0.6253481894150418,0.529595015576324,0.5367875647668394,0.7191435768261966,0.9911504424778761,0.6320109439124487,0.8730158730158729,0.5265265265265265,0.2745314222712238,0.9847328244274809,0.696574225122349,0.7527472527472526,0.9623824451410657,0.8305322128851541,0.7030716723549487,0.7249190938511326,1.0,1.0,nonDRNA
0.4766839378238342,0.7466251298026999,0.8438287153652393,0.46081081081081077,0.990990990990991,0.9974747474747475,0.27764127764127766,0.3412256267409471,0.7466251298026999,0.4766839378238342,0.8438287153652393,0.9970501474926253,0.49247606019151846,0.91156462585034,0.4984984984984985,0.227122381477398,0.9809160305343512,0.6753670473083198,0.7820512820512819,0.9937304075235109,0.8333333333333334,0.5870307167235495,0.6763754045307444,0.9923469387755102,0.9923469387755102,nonDRNA
0.6507772020725389,0.6033229491173416,0.845088161209068,0.7175675675675676,0.9579579579579579,0.8156565656565657,0.30712530712530717,0.7576601671309193,0.6033229491173416,0.6507772020725389,0.845088161209068,0.9469026548672566,0.7113543091655267,0.8730158730158729,0.5305305305305306,0.25248070562293273,0.9312977099236641,0.7911908646003263,0.7527472527472526,0.8463949843260187,0.904761904761905,0.7986348122866893,0.5906148867313916,0.9897959183673469,0.9897959183673469,nonDRNA
0.6093264248704663,0.5981308411214953,0.8148614609571788,0.5324324324324324,1.0,0.9797979797979798,0.2985257985257985,0.4373259052924791,0.5981308411214953,0.6093264248704663,0.8148614609571788,1.0,0.6880984952120384,0.8435374149659864,0.5105105105105106,0.24366041896361632,0.9274809160305343,0.7781402936378466,0.771062271062271,0.9749216300940439,0.8445378151260504,0.6723549488054608,0.6634304207119742,0.9948979591836735,0.9948979591836735,nonDRNA
0.8010362694300519,0.5430944963655244,0.9105793450881613,0.5337837837837838,0.9729729729729729,0.9545454545454545,0.08599508599508601,0.4011142061281337,0.5430944963655244,0.8010362694300519,0.9105793450881613,0.967551622418879,0.7975376196990424,0.782312925170068,0.5235235235235235,0.07717750826901874,1.0,0.699836867862969,0.6098901098901098,0.9529780564263323,0.8515406162464988,0.5017064846416381,0.7216828478964401,1.0,1.0,RNA
0.6238341968911917,0.5025960539979232,0.7657430730478589,0.7378378378378379,0.984984984984985,0.9015151515151514,0.2972972972972973,0.6086350974930362,0.5025960539979232,0.6238341968911917,0.7657430730478589,0.9970501474926253,0.6976744186046512,0.875283446712018,0.6286286286286287,0.2557883131201764,0.916030534351145,0.8123980424143556,0.7472527472527472,0.9404388714733541,0.8221288515406162,0.7610921501706484,0.6650485436893204,0.9974489795918368,0.9974489795918368,nonDRNA
0.683937823834197,0.6178608515057114,0.8727959697732998,0.6418918918918919,0.9549549549549549,0.8030303030303031,0.371007371007371,0.6754874651810585,0.6178608515057114,0.683937823834197,0.8727959697732998,0.9882005899705014,0.7948016415868673,0.7777777777777778,0.5005005005005005,0.2745314222712238,0.9732824427480916,0.729200652528548,0.7435897435897435,0.8495297805642632,0.938375350140056,0.6621160409556315,0.47734627831715215,0.9821428571428571,0.9821428571428571,nonDRNA
0.6518134715025907,0.5721703011422639,0.827455919395466,0.2756756756756757,0.8948948948948948,0.9974747474747475,0.5061425061425061,0.5362116991643454,0.5721703011422639,0.6518134715025907,0.827455919395466,0.9646017699115044,0.7373461012311903,0.7324263038548753,0.35735735735735735,0.25468577728776187,0.9961832061068703,0.7781402936378466,0.6025641025641025,1.0,0.7633053221288515,0.6723549488054608,0.6488673139158576,0.9770408163265306,0.9770408163265306,nonDRNA
0.6963730569948188,0.6251298026998962,0.8841309823677582,0.5148648648648648,0.996996996996997,0.9217171717171716,0.47911547911547914,0.6002785515320335,0.6251298026998962,0.6963730569948188,0.8841309823677582,0.9587020648967551,0.8166894664842681,0.9092970521541949,0.47847847847847846,0.2105843439911797,0.881679389312977,0.7226753670473083,0.8644688644688645,0.8934169278996864,0.9257703081232493,0.6621160409556315,0.5954692556634305,1.0,1.0,nonDRNA
0.5492227979274612,0.4974039460020768,0.7065491183879093,0.5081081081081081,0.9039039039039038,0.9974747474747475,0.39680589680589684,0.5292479108635098,0.4974039460020768,0.5492227979274612,0.7065491183879093,0.967551622418879,0.5964432284541723,0.8117913832199547,0.4874874874874875,0.23814773980154355,0.9923664122137404,0.6949429037520393,0.7234432234432233,1.0,0.7086834733893558,0.658703071672355,0.7669902912621359,0.9897959183673469,0.9897959183673469,nonDRNA
0.6984455958549224,0.47975077881619943,0.8098236775818639,0.8175675675675675,0.9009009009009008,0.7323232323232324,0.39803439803439805,0.49303621169916434,0.47975077881619943,0.6984455958549224,0.8098236775818639,0.9793510324483775,0.8071135430916553,0.945578231292517,0.7487487487487487,0.2601984564498346,0.9274809160305343,0.7243066884176182,0.8223443223443223,0.7210031347962383,0.8599439775910366,0.8822525597269626,0.6796116504854369,0.9923469387755102,0.9923469387755102,nonDRNA
0.5606217616580311,0.5212876427829699,0.7304785894206549,0.6121621621621621,0.993993993993994,0.9924242424242424,0.23955773955773957,0.47632311977715885,0.5212876427829699,0.5606217616580311,0.7304785894206549,1.0,0.6238030095759234,0.8684807256235826,0.5025025025025025,0.21499448732083792,0.9885496183206107,0.7618270799347471,0.6684981684981683,0.9968652037617555,0.8487394957983195,0.5733788395904437,0.6990291262135921,0.9974489795918368,0.9974489795918368,nonDRNA
0.6186528497409326,0.7050882658359294,0.885390428211587,0.504054054054054,0.993993993993994,0.9444444444444444,0.2235872235872236,0.5389972144846797,0.7050882658359294,0.6186528497409326,0.885390428211587,0.9705014749262536,0.6566347469220246,0.9138321995464852,0.43543543543543545,0.20066152149944871,0.9312977099236641,0.800978792822186,0.7417582417582417,0.9623824451410657,0.8823529411764708,0.45221843003412976,0.5938511326860841,0.9974489795918368,0.9974489795918368,RNA
0.5658031088082902,0.3852544132917965,0.6423173803526449,0.6635135135135135,0.96996996996997,0.9772727272727273,0.3857493857493858,0.743732590529248,0.3852544132917965,0.5658031088082902,0.6423173803526449,0.9734513274336283,0.6566347469220246,0.7233560090702947,0.4974974974974975,0.30760749724366043,0.9656488549618321,0.7944535073409461,0.6886446886446885,1.0,0.7254901960784315,0.658703071672355,0.6650485436893204,0.9948979591836735,0.9948979591836735,nonDRNA
