APAAC1_A,APAAC1_C,APAAC1_D,APAAC1_E,APAAC1_F,APAAC1_G,APAAC1_H,APAAC1_I,APAAC1_K,APAAC1_L,APAAC1_M,APAAC1_N,APAAC1_P,APAAC1_Q,APAAC1_R,APAAC1_S,APAAC1_T,APAAC1_V,APAAC1_W,APAAC1_Y,APAAC1_HB_lam1,APAAC1_HL_lam1,APAAC1_SC_lam1,Labels
0.21684867394695787,0.24287118977384464,0.6949061662198392,0.39257950530035335,0.2589223233030091,0.24033220866856994,0.0,0.4471937235968618,0.312943562014194,0.1368849426563078,0.13367052023121387,0.06867112100965107,0.36804451510333863,0.0,0.0,0.08757396449704143,0.06581287797936677,0.2041942604856512,0.4143337066069429,0.3237095363079615,0.3838582677165355,0.3691983122362869,0.3276699029126214,nonDRNA
0.250390015600624,0.030154047853162898,0.3249329758713137,0.2851590106007067,0.16724982505248429,0.12847132104853362,0.1396011396011396,0.331925165962583,0.29131463332206825,0.29189789123196447,0.2254335260115607,0.21121009651076467,0.3135930047694753,0.19454269833249116,0.1534922626516102,0.1649704142011834,0.25471362504446815,0.3344370860927152,0.08174692049272117,0.22484689413823272,0.5688976377952757,0.5316455696202532,0.29975728155339804,nonDRNA
0.36037441497659906,0.05309734513274336,0.27238605898123325,0.19575971731448763,0.22603219034289715,0.16792110044121464,0.2412155745489079,0.19493059746529873,0.15613382899628253,0.42730299667036625,0.20014450867052022,0.11989606533036376,0.20190779014308427,0.31531076301162203,0.29945629443747385,0.1476923076923077,0.17253646389185343,0.4586092715231788,0.10302351623740202,0.18197725284339458,0.4271653543307087,0.34810126582278483,0.25606796116504854,RNA
0.15912636505460218,0.04097017371353654,0.31957104557640753,0.3102473498233215,0.3289013296011197,0.06514404360238774,0.23836657169990502,0.2836451418225709,0.20141939844542076,0.417684054753977,0.203757225433526,0.1514476614699332,0.2615262321144674,0.14249621020717534,0.27519866164784607,0.29680473372781063,0.10032017075773746,0.39790286975717437,0.07054871220604704,0.19160104986876642,0.5039370078740157,0.5021097046413502,0.2597087378640777,nonDRNA
0.2078783151326053,0.04523107177974434,0.22198391420911529,0.4042402826855123,0.331000699790063,0.17908123540098625,0.18708452041785376,0.32166566083283044,0.14667117269347751,0.36477987421383645,0.14234104046242774,0.17557535263548626,0.24284578696343403,0.16927741283476505,0.33835215391049767,0.09798816568047336,0.1472785485592316,0.3918322295805739,0.24300111982082867,0.24146981627296588,0.5374015748031497,0.4767932489451477,0.25485436893203883,nonDRNA
0.2265990639625585,0.0,0.3742627345844505,0.4381625441696113,0.3254023792862142,0.16091357383856736,0.07407407407407408,0.37417018708509353,0.34065562690098006,0.3155752867184609,0.30780346820809246,0.1005939123979213,0.10771065182829888,0.058615462354724604,0.24299456294437471,0.08260355029585799,0.12415510494485948,0.4492273730684327,0.04367301231802912,0.5424321959755031,0.3228346456692914,0.4008438818565401,0.20266990291262135,nonDRNA
0.35647425897035884,0.048508685676827264,0.29115281501340484,0.21802120141342754,0.13855843247025892,0.22424085128471322,0.32858499525166196,0.6409173204586601,0.13349104427171343,0.42027376988531256,0.1069364161849711,0.11915367483296213,0.14705882352941177,0.32440626579080345,0.18569636135508158,0.11100591715976332,0.14051938811810744,0.3543046357615894,0.05487122060470325,0.2589676290463692,0.36614173228346464,0.2911392405063291,0.25728155339805825,nonDRNA
0.1813572542901716,0.09537856440511308,0.24932975871313676,0.24664310954063606,0.3659902029391183,0.09057876978977421,0.22127255460588796,0.7368738684369343,0.255491720175735,0.3226045135035146,0.12572254335260116,0.43170007423904977,0.16176470588235295,0.058615462354724604,0.07277289836888332,0.1514792899408284,0.1447883315546069,0.3206401766004415,0.06494960806270997,0.3560804899387577,0.40551181102362205,0.27215189873417717,0.26941747572815533,nonDRNA
0.13377535101404056,0.0937397574565716,0.21447721179624665,0.2826855123674912,0.4401679496151155,0.17804308331170518,0.0,0.4484007242003621,0.251098344035147,0.2959674435812061,0.20664739884393063,0.2119524870081663,0.11367249602543719,0.3178372915613947,0.14345462149728147,0.12165680473372781,0.18285307719672714,0.47295805739514346,0.25643896976483765,0.30008748906386706,0.4074803149606299,0.2679324894514768,0.1941747572815534,nonDRNA
0.6770670826833073,0.04555883316945263,0.31045576407506703,0.14734982332155477,0.2428271518544437,0.2823773682844537,0.17568850902184238,0.22329511164755583,0.05474822575194323,0.43692193858675543,0.0838150289017341,0.08574610244988864,0.19316375198728142,0.18696311268317334,0.29025512337933923,0.098698224852071,0.19779437922447526,0.4470198675496688,0.05151175811870101,0.06036745406824147,0.4251968503937008,0.2869198312236287,0.3871359223300971,nonDRNA
0.39859594383775354,0.02622091117666339,0.33297587131367296,0.10636042402826854,0.2806158152554234,0.22372177524007264,0.1519468186134853,0.2540736270368135,0.1422777965528895,0.2893081761006289,0.15895953757225434,0.19339272457312545,0.20707472178060413,0.2733703890853967,0.16771225428690922,0.13751479289940827,0.2209178228388474,0.33167770419426046,0.2687569988801792,0.5958005249343832,0.39173228346456695,0.27637130801687765,0.279126213592233,nonDRNA
0.49726989079563183,0.05965257292690921,0.13672922252010725,0.09646643109540635,0.05108467459762071,0.2174928627043862,0.9686609686609686,0.15389257694628847,0.06759040216289287,0.18867924528301885,0.171242774566474,0.12843355605048254,0.3330683624801272,0.21172309247094495,0.19824341279799249,0.3275739644970414,0.24617573817146923,0.25110375275938185,0.040313549832026875,0.2073490813648294,0.4901574803149607,0.3607594936708861,0.49878640776699024,nonDRNA
0.1657566302652106,0.03080957063257948,0.353887399463807,0.1166077738515901,0.46186144156752973,0.37944458863223457,0.2241215574548908,0.42727821363910684,0.2551537681649206,0.244173140954495,0.1365606936416185,0.1050482553823311,0.18759936406995228,0.0717534108135422,0.13801756587202008,0.11171597633136095,0.2518676627534685,0.5987858719646798,0.15901455767077266,0.1653543307086614,0.4133858267716536,0.3270042194092827,0.2609223300970874,nonDRNA
0.3190327613104524,0.00983284169124877,0.3898123324396783,0.23568904593639575,0.2547235829251225,0.1967298209187646,0.2298195631528965,0.43874471937235965,0.06150726596823251,0.3026267110617832,0.08742774566473989,0.08982925018559762,0.2408585055643879,0.1531076301162203,0.2534504391468005,0.17207100591715976,0.21558164354322304,0.5016556291390728,0.2038073908174692,0.31846019247594054,0.42322834645669294,0.3227848101265823,0.25121359223300976,nonDRNA
0.2749609984399376,0.0022943297279580466,0.41930294906166227,0.15795053003533568,0.22463261021693492,0.18479107189203217,0.09971509971509973,0.44659022329511167,0.2169651909428861,0.21198668146503885,0.1315028901734104,0.3292501855976243,0.13871224165341814,0.19403739262253664,0.07611877875365956,0.1801183431952663,0.288153681963714,0.4354304635761589,0.219484882418813,0.3727034120734908,0.3996062992125985,0.32489451476793246,0.2609223300970874,nonDRNA
0.18759750390015598,0.06293018682399212,0.4638069705093834,0.203886925795053,0.3365990202939118,0.1622112639501687,0.4567901234567901,0.464091732045866,0.29232848935451167,0.4091749907510174,0.17341040462427745,0.1429101707498144,0.1720985691573927,0.21879737241030825,0.22124634044332916,0.07976331360946746,0.11988616150836003,0.1859823399558499,0.05375139977603583,0.4208223972003499,0.35629921259842523,0.3143459915611814,0.19660194174757284,nonDRNA
0.4153666146645866,0.006555227794165847,0.20107238605898126,0.29964664310954064,0.16585024492652206,0.19958473916428757,0.0560303893637227,0.48823174411587206,0.13315309226089894,0.36477987421383645,0.18497109826589597,0.10987379361544172,0.13314785373608903,0.32895401718039413,0.2555416143872857,0.14011834319526628,0.21736036997509783,0.4028697571743929,0.0,0.310586176727909,0.41535433070866146,0.35654008438818563,0.2633495145631068,nonDRNA
0.2472698907956318,0.036709275647328746,0.3002680965147453,0.1978798586572438,0.36529041287613717,0.49390085647547366,0.14150047483380818,0.33796016898008446,0.11355187563366001,0.3037365889752127,0.2695086705202312,0.19376391982182625,0.10373608903020667,0.16978271854471955,0.2028439983270598,0.15005917159763313,0.1593738882959801,0.22626931567328915,0.12541993281075028,0.22834645669291337,0.4173228346456693,0.27637130801687765,0.6201456310679612,nonDRNA
0.05343213728549142,0.044903310390036054,0.44075067024128695,0.24204946996466428,0.09587123862841149,0.1777835452893849,0.2602089268755936,0.3307181653590827,0.37039540385265296,0.5068442471328154,0.0989884393063584,0.15256124721603564,0.05445151033386328,0.27690752905507837,0.11459640317858637,0.12970414201183433,0.09747420846673782,0.7560706401766003,0.0,0.3595800524934384,0.3208661417322835,0.3037974683544304,0.30825242718446605,nonDRNA
0.25702028081123246,0.07636840380203212,0.2284182305630027,0.19187279151943462,0.1357592722183345,0.16091357383856736,0.2943969610636278,0.21062160531080265,0.17032781345049003,0.3440621531631521,0.1119942196531792,0.08648849294729027,0.4777424483306836,0.2743810005053057,0.34044332915098285,0.14674556213017753,0.16542155816435433,0.3206401766004415,0.21724524076147816,0.3727034120734908,0.48228346456692917,0.3691983122362869,0.3131067961165049,nonDRNA
0.37714508580343215,0.01802687643395608,0.20750670241286864,0.26360424028268553,0.3093072078376487,0.21515702050350374,0.20987654320987656,0.24984912492456243,0.16796214937478876,0.33740288568257487,0.25939306358381503,0.18448403860430584,0.1538155802861685,0.23749368367862558,0.1848598912588875,0.1829585798816568,0.1472785485592316,0.3813465783664459,0.061590145576707736,0.3867016622922135,0.4271653543307087,0.32067510548523204,0.28033980582524276,nonDRNA
0.4422776911076443,0.013110455588331694,0.6080428954423593,0.30035335689045933,0.14135759272218335,0.16818063846353493,0.2307692307692308,0.48883524441762216,0.0956404190604934,0.4495005549389567,0.20447976878612717,0.09020044543429845,0.14467408585055644,0.06114199090449722,0.1861145964031786,0.14366863905325444,0.1728922091782284,0.37969094922737306,0.0,0.17672790901137359,0.18307086614173232,0.18565400843881855,0.3313106796116505,nonDRNA
0.25273010920436817,0.03048180924287119,0.372117962466488,0.2452296819787986,0.32400279916025193,0.15624188943680248,0.43969610636277306,0.3355461677730839,0.29739776951672864,0.22271550129485754,0.20086705202312138,0.13734224201930215,0.16573926868044514,0.21071248105103588,0.09661229611041405,0.18627218934911244,0.14834578441835647,0.3322295805739514,0.15565509518477044,0.5669291338582678,0.4645669291338583,0.29535864978902954,0.22694174757281554,nonDRNA
0.37714508580343215,0.023271058669288757,0.4048257372654156,0.2166077738515901,0.21483554933519944,0.18972229431611728,0.4036087369420703,0.5835847917923959,0.20716458262926665,0.25305216426193117,0.20447976878612717,0.16629547141796586,0.15937996820349762,0.1192521475492673,0.15767461313258052,0.1450887573964497,0.18463180362860193,0.40342163355408384,0.026875699888017916,0.20647419072615922,0.4744094488188976,0.41139240506329117,0.2742718446601942,nonDRNA
0.5245709828393136,0.0,0.3152815013404826,0.207773851590106,0.11756473058082575,0.17440955099922137,0.23931623931623933,0.45624622812311405,0.42615748563703953,0.24861265260821308,0.06069364161849711,0.155902004454343,0.033386327503974564,0.08489135927235977,0.3161856963613551,0.13917159763313608,0.20917822838847386,0.37086092715231783,0.0,0.29396325459317585,0.2992125984251969,0.39029535864978904,0.2196601941747573,RNA
0.2535101404056162,0.06194690265486725,0.2471849865951743,0.20742049469964663,0.33729881035689296,0.16869971450817545,0.31813865147198483,0.29088714544357275,0.23386279148360933,0.3259341472438032,0.1365606936416185,0.1633259094283593,0.15818759936406995,0.17988883274381,0.18402342116269343,0.21325443786982248,0.23870508715759517,0.42825607064017657,0.0940649496080627,0.2930883639545057,0.3897637795275591,0.29535864978902954,0.2184466019417476,nonDRNA
0.2480499219968799,0.0642412323828253,0.44557640750670247,0.2159010600706714,0.35899230230930723,0.06332727744614586,0.20892687559354228,0.3246831623415812,0.29739776951672864,0.3529411764705882,0.15895953757225434,0.1904231625835189,0.2138314785373609,0.1975745325922183,0.2555416143872857,0.16781065088757396,0.1390964069726076,0.25662251655629137,0.19148936170212766,0.321084864391951,0.5255905511811024,0.4641350210970464,0.2463592233009709,nonDRNA
0.469188767550702,0.0,0.1613941018766756,0.34522968197879855,0.2631210636808957,0.2535686478069037,0.3570750237416904,0.045262522631261314,0.12706995606623858,0.22271550129485754,0.27167630057803466,0.027839643652561245,0.32869634340222575,0.03789792824658919,0.3458803847762442,0.03550295857988166,0.1871220206332266,0.8300220750551875,0.167973124300112,0.19772528433945755,0.4783464566929134,0.430379746835443,0.2184466019417476,nonDRNA
0.17199687987519502,0.028843002294329727,0.36246648793565683,0.280565371024735,0.41147655703289016,0.2823773682844537,0.1671415004748338,0.3904646952323476,0.2784724569111186,0.19570847206807251,0.14884393063583815,0.13103192279138826,0.30405405405405406,0.11874684183931279,0.3199498117942284,0.12520710059171597,0.17787264318747778,0.2759381898454746,0.032474804031354984,0.23184601924759404,0.5275590551181103,0.5021097046413502,0.2463592233009709,nonDRNA
0.5175507020280811,0.0,0.3029490616621984,0.16501766784452296,0.13785864240727783,0.2424085128471321,0.18708452041785376,0.28183464091732047,0.11625549172017573,0.4091749907510174,0.24855491329479767,0.04565701559020044,0.2344992050874404,0.14906518443658415,0.27728983688833125,0.12804733727810652,0.18356456776947705,0.4337748344370861,0.33034714445688695,0.2152230971128609,0.5590551181102362,0.38818565400843885,0.3058252427184466,nonDRNA
0.23049921996879874,0.05047525401507702,0.2343163538873995,0.19081272084805653,0.34149755073477955,0.12665455489229172,0.4150047483380817,0.24803862401931204,0.21730314295370057,0.20939696633370328,0.16690751445086704,0.1718634001484781,0.2348966613672496,0.24658918645780697,0.29025512337933923,0.2859171597633136,0.3290643898968339,0.25551876379690946,0.11534154535274357,0.0673665791776028,0.5433070866141733,0.43670886075949367,0.27063106796116504,nonDRNA
0.39274570982839313,0.03310390036053753,0.19785522788203755,0.2607773851590106,0.2351294611616515,0.24396574098105372,0.22317188983855651,0.5262522631261316,0.2608989523487665,0.38475767665556787,0.14523121387283236,0.1744617668893838,0.12003179650238474,0.22031328954017182,0.09828523630280218,0.11124260355029586,0.22696549270722163,0.29635761589403975,0.0,0.2642169728783902,0.4271653543307087,0.2974683544303798,0.35558252427184467,nonDRNA
0.2960218408736349,0.02261553588987217,0.44396782841823057,0.3413427561837456,0.24142757172848148,0.23280560602128214,0.06552706552706553,0.3747736873868437,0.1865495099695843,0.20421753607103216,0.1495664739884393,0.15367483296213807,0.10969793322734499,0.1394643759474482,0.34629861982434124,0.09798816568047336,0.17182497331910354,0.5706401766004414,0.0772676371780515,0.3018372703412074,0.44488188976377957,0.45147679324894513,0.18932038834951456,RNA
0.2698907956318253,0.09636184857423795,0.17962466487935658,0.1332155477031802,0.4254723582925123,0.17960031144562677,0.2981956315289649,0.17742908871454435,0.12740790807705307,0.5353311135775065,0.1365606936416185,0.11655530809205641,0.22496025437201908,0.24355735219807986,0.2367210372229193,0.16875739644970414,0.13411597296335823,0.41666666666666663,0.3751399776035835,0.2388451443569554,0.5137795275590552,0.3755274261603376,0.2779126213592233,nonDRNA
0.37207488299531977,0.010160603080957063,0.24772117962466492,0.16325088339222615,0.2799160251924423,0.12769270698157278,0.20417853751187084,0.464091732045866,0.10408921933085502,0.4099149093599704,0.11127167630057803,0.11432813659985151,0.1836248012718601,0.4663971702880243,0.205771643663739,0.16757396449704143,0.22981145499822128,0.42439293598233996,0.20716685330347145,0.1347331583552056,0.4763779527559055,0.3607594936708861,0.2864077669902913,nonDRNA
0.4204368174726989,0.07866273352999016,0.2729222520107239,0.13745583038869258,0.20923722883135062,0.17882169737866596,0.28395061728395066,0.14484007242003621,0.07096992227103752,0.2989271180170181,0.10838150289017341,0.11098737936154418,0.47615262321144675,0.09095502779181405,0.4132162275198662,0.19124260355029585,0.2130914265385984,0.3636865342163355,0.2351623740201568,0.13123359580052493,0.5511811023622047,0.3839662447257384,0.3325242718446602,DNA
0.29290171606864274,0.07309078990494919,0.23699731903485255,0.2282685512367491,0.21133659902029392,0.1147158058655593,0.2687559354226021,0.2860591430295715,0.13349104427171343,0.49204587495375507,0.1517341040462428,0.10616184112843355,0.23767885532591415,0.2895401718039414,0.20493517356754498,0.23053254437869822,0.19245819992885096,0.4072847682119205,0.11422172452407615,0.17235345581802275,0.48228346456692917,0.4029535864978903,0.2973300970873787,nonDRNA
0.23244929797191888,0.04523107177974434,0.1967828418230563,0.2431095406360424,0.19244226731980407,0.20243965740981051,0.08736942070275404,0.8581774290887145,0.3099019939168638,0.2545320014798372,0.13222543352601157,0.17037861915367483,0.12758346581875993,0.34765032844871147,0.28774571309075697,0.07597633136094674,0.1632870864461046,0.25331125827814566,0.154535274356103,0.28083989501312334,0.21850393700787404,0.26371308016877637,0.14805825242718448,RNA
